City/Town,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,Actor,Claim,pro_anti_flag,EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,File,address,Address,Latitude,Longitude
Richmond,George Ranch High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Richmond , TX, US","Richmond, TX, USA",29.5821811,-95.7607832
Robinson,Robinson HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Robinson , TX, US","Robinson, TX, USA",31.4676687,-97.1147225
Rockwall,Rockwall High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,https://twitter.com/rockwallwalkout/status/987386090532327432,,,,April,"Rockwall , TX, US","Rockwall, TX, USA",32.9312336,-96.4597089
Rosenberg,Lamar Consolidated High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Rosenberg , TX, US","Rosenberg, TX, USA",29.5571825,-95.8085623
Round Rock,Stony Point High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Round Rock , TX, US","Round Rock, TX, USA",30.5082551,-97.678896
Round Rock,Canyon Vista Middle School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Round Rock , TX, US","Round Rock, TX, USA",30.5082551,-97.678896
Round Rock,Ridgeview Middle School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Round Rock , TX, US","Round Rock, TX, USA",30.5082551,-97.678896
Round Rock,Round Rock High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Round Rock , TX, US","Round Rock, TX, USA",30.5082551,-97.678896
Round Rock,Cedar Ridge HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Round Rock , TX, US","Round Rock, TX, USA",30.5082551,-97.678896
Royse City,Royse City High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,1,1,indivisible website list,,,,April,"Royse City , TX, US","Royse City, TX 75189, USA",32.9751204,-96.3324817
San Antonio,Trinity University,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,YWLA and Thomas Jefferson High School,TX,US, 4/20/2018,about 100,100,,100,students,pro-gun control,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Sidney Lanier High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,John Jay HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,https://twitter.com/___alondraaa12/status/987375823610109953,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,John Paul Stevens HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Douglas MacArthur High School,TX,US, 4/20/2018,about 250,250,,250,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Taft High School,TX,US, 4/20/2018,about 100,100,,100,students,pro-gun control,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Theodore Roosevelt High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Oliver Wendell Holmes/Business Careers High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Earl Warren HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Lee HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,https://Twitter.com/LEEhighwalkout,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,William J. Brennan High School,TX,US, 4/20/2018,between 200 and 300,200,,300,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Louis D. Brandeis High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,The Winston School of San Antonio,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,James Madison HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,St. Philips ECHS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Ronald Reagan High School,TX,US, 4/20/2018,about 200,200,,200,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Johnson HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Winston Churchill High School,TX,US, 4/20/2018,at least 100,100,,100,students,pro-gun control,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.instagram.com/churchillstudentwalkout,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Sandra Day O’Connor High School,TX,US, 4/20/2018,about 150,150,,150,students,support gun reform and school safety,Pro-Gun Reform,walkout; march,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Karen Wagner High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Keystone Middle School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Folks Middle School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,0,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Eisenhower Middle School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,0,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Stinson MS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,0,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Hawthorne Academy,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,School of Science and Technology,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Highlands HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Southside HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,ET Wrenn MS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Great Hearts Northern Oaks,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Judson HS,TX,US, 4/20/2018,estimated 1500,1500,,1500,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,school-sanctioned walkout,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,South San Antonio HS,TX,US, 4/20/2018,about 150,150,,150,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Alamo Heights HS,TX,US, 4/20/2018,between 200 and 300,200,,300,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,"Advanced Learning Academy, CAST Tech and Fox Tech High School",TX,US, 4/20/2018,about 200,200,,200,students,support gun reform and school safety,Pro-Gun Reform,on-campus discussion,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,"Advanced Learning Academy, CAST Tech and Fox Tech High School",TX,US, 4/20/2018,small group,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout; die-in,0,0,0,0,0,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,went to Bexar County Courthouse,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Encino Park Elementary,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Johnson High School,TX,US, 4/20/2018,about 40,40,,40,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://therivardreport.com/san-antonio-students-protest-gun-violence-as-part-of-national-walkout/,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,Fox Tech,TX,US, 4/20/2018,about 200,200,,200,students,rallying for gun control,Pro-Gun Reform,rally,0,0,0,0,1,1,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Antonio,East Central High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,rally,,,,,,1,indivisible website list,,,,April,"San Antonio , TX, US","San Antonio, TX, USA",29.4241219,-98.4936282
San Diego,San Diego High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"San Diego , TX, US","San Diego, TX 78384, USA",27.7639145,-98.2388953
San Marcos,San Marcos High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,https://www.inverse.com/article/41421-national-school-walkouts-on-march-14-and-april-20-what-to-know,,,,April,"San Marcos , TX, US","San Marcos, TX, USA",29.8832749,-97.9413941
Schertz,Clemens High School,TX,US, 4/20/2018,about 200,200,,200,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,0,1,https://www.inverse.com/article/41421-national-school-walkouts-on-march-14-and-april-20-what-to-know,https://www.mysanantonio.com/news/education/article/Some-school-made-walkout-planning-harder-San-12851038.php,,,April,"Schertz , TX, US","Schertz, TX, USA",29.5521737,-98.269734
Seguin,Seguin HS,TX,US, 4/20/2018,about 100,100,,100,students,Pro-gun control,Pro-Gun Reform,walkout,0,0,0,0,0,1,http://seguingazette.com/news/article_d1be7d5c-45cf-11e8-833c-abab77d93f54.html,,,,April,"Seguin , TX, US","Seguin, TX 78155, USA",29.5688411,-97.9647269
Shepherd,Shepherd High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Shepherd , TX, US","Shepherd, TX 77371, USA",30.4979813,-94.9966005
Sherman ,Sherman HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Sherman  , TX, US","Sherman, TX, USA",33.6356618,-96.6088805
Southlake,Carroll High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Southlake , TX, US","Southlake, TX 76092, USA",32.9412363,-97.1341783
Spring,The Woodlands High School,TX,US, 4/20/2018,about 550 to 700,550,,700,students,Pro-gun control,Pro-Gun Reform,walkout,0,0,0,0,1,1,https://www.chron.com/neighborhood/woodlands/news/article/Hundreds-attend-memorial-rally-at-TWHS-small-12851858.php,,,,April,"Spring , TX, US","Spring, TX 77373, USA",30.0799405,-95.4171601
Spring,Klein Collins High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Spring , TX, US","Spring, TX 77373, USA",30.0799405,-95.4171601
Spring,Klein Oak HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Spring , TX, US","Spring, TX 77373, USA",30.0799405,-95.4171601
Spring,Twin Creeks,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Spring , TX, US","Spring, TX 77373, USA",30.0799405,-95.4171601
Stephenville ,Stephenville High school,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Stephenville  , TX, US","Stephenville, TX, TX, USA",32.1793404,-98.2212979
Sugarland,Harmony School of Innovation,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Sugarland , TX, US","Sugar Land, TX, USA",29.6196787,-95.6349463
Sugarland,Clements high school,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Sugarland , TX, US","Sugar Land, TX, USA",29.6196787,-95.6349463
Sugarland,I.H. Kempner High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Sugarland , TX, US","Sugar Land, TX, USA",29.6196787,-95.6349463
Sunnyvale,Sunnyvale High School,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Sunnyvale , TX, US","Sunnyvale, TX 75182, USA",32.7965165,-96.5608242
Temple,Temple HS,TX,US, 4/20/2018,,,,,students,support gun reform and school safety,Pro-Gun Reform,walkout,,,,,,1,indivisible website list,,,,April,"Temple , TX, US","Temple, TX, USA",31.0982344,-97.342782
Texas City,Texas City HS,TX,US, 4/20/2018,count pic,26,,26,students,support gun reform and school safety,Pro-Gun Reform,walkout,0,0,0,0,1,1,https://www.chron.com/neighborhood/bayarea/events/article/Texas-City-students-walk-out-for-school-safety-12852759.php,https://twitter.com/ErinLWhalen/status/987371208407769089,,,April,"Texas City , TX, US","Texas City, TX, USA",29.383845,-94.9027002
